sample	gene	gene_start	gene_end	seg_start	seg_end	seg_length	cf	tcn	lcn	cn_state	filter	tsg	seg	median_cnlr_seg	segclust	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs
P-0040247-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0040254-T02-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0040317-T02-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0040442-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0040442-T02-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0040566-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0040620-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0040657-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0040760-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0040863-T03-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0041008-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0041168-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0041168-T02-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0041238-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0041358-T01-IM6	MYCN	16080686	16087129	14527800	17986850	3459050	0.385476076405047	92	nan	AMP	PASS	False	6	4.19874013990347	21	nan	10	14	0	False
P-0041375-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0041415-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0041465-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0041465-T02-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0041527-T01-IM6	MYCN	16080686	16087129	4561750	242982324	238420574	1.0	2	1	DIPLOID	PASS	False	2	-0.171634009368539	5	1	1256	15	0	False
P-0041551-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0041635-T01-IM6	CCND3	41902671	42018095	393050	54636000	54242950	0.560706038892536	4	1.0	GAIN	PASS	False	12	0.52695942476795	12	3.0	604	15	1	False
P-0041635-T01-IM6	CDKN1A	36644237	36655116	393050	54636000	54242950	0.560706038892536	4	1.0	GAIN	PASS	True	12	0.52695942476795	12	3.0	604	16	4	False
P-0041635-T01-IM6	DAXX	33286335	33290793	393050	54636000	54242950	0.560706038892536	4	1.0	GAIN	PASS	True	12	0.52695942476795	12	3.0	604	16	2	False
P-0041635-T01-IM6	E2F3	20402137	20493946	393050	54636000	54242950	0.560706038892536	4	1.0	GAIN	PASS	False	12	0.52695942476795	12	3.0	604	21	2	False
P-0041635-T01-IM6	H1-2																			
P-0041635-T01-IM6	H2BC5																			
P-0041635-T01-IM6	H3C10																			
P-0041635-T01-IM6	H3C11																			
P-0041635-T01-IM6	H3C12																			
P-0041635-T01-IM6	H3C1																			
P-0041635-T01-IM6	H3C2																			
P-0041635-T01-IM6	H3C3																			
P-0041635-T01-IM6	H3C4																			
P-0041635-T01-IM6	H3C6																			
P-0041635-T01-IM6	H3C7																			
P-0041635-T01-IM6	H3C8																			
P-0041635-T01-IM6	HLA-A	29909037	29913661	393050	54636000	54242950	0.560706038892536	4	1.0	GAIN	PASS	True	12	0.52695942476795	12	3.0	604	13	1	False
P-0041635-T01-IM6	HLA-B	31237268	31324965	393050	54636000	54242950	0.560706038892536	4	1.0	GAIN	PASS	True	12	0.52695942476795	12	3.0	604	24	21	False
P-0041635-T01-IM6	IRF4	391739	411447	393050	54636000	54242950	0.560706038892536	4	1.0	GAIN	PASS	False	12	0.52695942476795	12	3.0	604	22	1	False
P-0041635-T01-IM6	MDC1	30667584	30685666	393050	54636000	54242950	0.560706038892536	4	1.0	GAIN	PASS	False	12	0.52695942476795	12	3.0	604	41	2	False
P-0041635-T01-IM6	NOTCH4	32162620	32191844	393050	54636000	54242950	0.560706038892536	4	1.0	GAIN	PASS	True	12	0.52695942476795	12	3.0	604	69	26	False
P-0041635-T01-IM6	PIM1	37137979	37143202	393050	54636000	54242950	0.560706038892536	4	1.0	GAIN	PASS	False	12	0.52695942476795	12	3.0	604	13	0	False
P-0041635-T01-IM6	STK19	31938868	31950598	393050	54636000	54242950	0.560706038892536	4	1.0	GAIN	PASS	False	12	0.52695942476795	12	3.0	604	13	0	False
P-0041635-T01-IM6	TAP1	32812986	32821755	393050	54636000	54242950	0.560706038892536	4	1.0	GAIN	PASS	False	12	0.52695942476795	12	3.0	604	27	3	False
P-0041635-T01-IM6	TAP2	32789610	32806557	393050	54636000	54242950	0.560706038892536	4	1.0	GAIN	PASS	False	12	0.52695942476795	12	3.0	604	26	9	False
P-0041635-T01-IM6	VEGFA	43737921	43754224	393050	54636000	54242950	0.560706038892536	4	1.0	GAIN	PASS	False	12	0.52695942476795	12	3.0	604	22	1	False
P-0041892-T02-IM6	CALR	13049392	13055303	12984316	14626766	1642450	0.697761840131984	9	nan	INDETERMINATE	PASS	False	59	1.80173524195162	31	nan	43	14	1	False
P-0041892-T03-IM7	CALR	13049392	13055303	12099428	14190950	2091522	0.806360148793278	7	nan	INDETERMINATE	PASS	False	94	1.69568710751181	53	nan	74	15	1	False
P-0041892-T03-IM7	MSH3	79950467	80172279	76228442	79950950	3722508	0.806360148793278	9	nan	INDETERMINATE	PASS	True	32	1.95965634675211	54	nan	30	61	17	True
P-0042039-T02-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042049-T01-IM6	BRAF	140419127	140624728	128851557	140493029	11641472	0.353492589801028	6	2	AMP	suppress_segment_too_large	False	8	0.281724197900009	11	4	75	109	23	True
P-0042103-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042183-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042231-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042242-T01-IM6	MYC	128747680	128753680	117859708	128755350	10895642	0.547075515133026	7	nan	INDETERMINATE	PASS	False	31	1.18447676793436	44	nan	48	13	1	False
P-0042292-T02-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042293-T02-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042293-T03-IM7	EZH2	148504475	148581413	147008200	153490011	6481811	0.676219240899687	5	2.0	GAIN	PASS	True	40	0.897369779841078	56	3.0	65	44	1	False
P-0042293-T03-IM7	GNAQ	80331003	80646374	45690700	118486650	72795950	0.396333046880662	6	2.0	AMP	suppress_segment_too_large	False	47	0.74054532913841	53	4.0	274	21	1	False
P-0042293-T03-IM7	KMT2C	151832007	152133090	147008200	153490011	6481811	0.676219240899687	5	2.0	GAIN	PASS	True	40	0.897369779841078	56	3.0	65	172	12	False
P-0042293-T03-IM7	NTRK2	87283466	87641985	45690700	118486650	72795950	0.396333046880662	6	2.0	AMP	suppress_segment_too_large	False	47	0.74054532913841	53	4.0	274	75	12	False
P-0042293-T03-IM7	RHEB	151163098	151217206	147008200	153490011	6481811	0.676219240899687	5	2.0	GAIN	PASS	False	40	0.897369779841078	56	3.0	65	18	0	False
P-0042293-T03-IM7	XRCC2	152341864	152373250	147008200	153490011	6481811	0.676219240899687	5	2.0	GAIN	PASS	True	40	0.897369779841078	56	3.0	65	8	1	False
P-0042302-T02-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042423-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042438-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042513-T01-IM6	COP1	175913967	176176629	169022767	176586050	7563283	0.681473723752426	11	nan	AMP	PASS	False	17	1.379450766078	90	nan	53	48	3	False
P-0042513-T01-IM6	DDR2	162601163	162757190	158507398	163325300	4817902	0.681473723752426	11	nan	AMP	PASS	False	15	1.35641451932545	90	nan	104	44	4	False
P-0042513-T01-IM6	NUF2	163236366	163325554	158507398	163325300	4817902	0.681473723752426	11	nan	AMP	PASS	False	15	1.35641451932545	90	nan	104	32	1	False
P-0042513-T01-IM6	SDHC	161284047	161345130	158507398	163325300	4817902	0.681473723752426	11	nan	AMP	PASS	True	15	1.35641451932545	90	nan	104	14	0	False
P-0042513-T02-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042513-T03-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042513-T04-IM7	RECQL	21621845	21654603	20592050	24737171	4145121	0.76049394334488	9	nan	INDETERMINATE	PASS	True	66	1.97498266732861	45	nan	23	37	9	False
P-0042513-T05-IM7	MYC	128747680	128753680	119123950	129385950	10262000	0.379515357069225	8	nan	INDETERMINATE	PASS	False	33	1.08564477628889	34	nan	43	17	0	False
P-0042529-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042571-T02-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042571-T04-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042592-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042624-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042637-T01-IM6	FUBP1	78409740	78444794	72748150	106053850	33305700	0.75894996130849	6	nan	AMP (many states)	suppress_segment_too_large	True	7	0.958658606900959	73	nan	142	39	0	False
P-0042639-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042661-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042678-T01-IM6	E2F3	20402137	20493946	393200	27858663	27465463	0.971832054136245	4	1.0	GAIN	PASS	False	10	0.902141474938241	16	3.0	188	22	3	False
P-0042678-T01-IM6	IRF4	391739	411447	393200	27858663	27465463	0.971832054136245	4	1.0	GAIN	PASS	False	10	0.902141474938241	16	3.0	188	24	0	False
P-0042748-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042748-T04-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042748-T05-IM7	ACTG1	79476997	79490873	41553586	81187900	39634314	0.203491728048387	9	0.0	INDETERMINATE	PASS	True	35	0.523404322965887	19	9.0	509	5	2	False
P-0042748-T05-IM7	AXIN2	63524681	63557765	41553586	81187900	39634314	0.203491728048387	9	0.0	INDETERMINATE	PASS	True	35	0.523404322965887	19	9.0	509	31	3	False
P-0042748-T05-IM7	BLM	91260558	91359395	20193260	102291336	82098076	1.0	2	1.0	DIPLOID	PASS	True	31	-0.334132360491831	10	1.0	615	64	10	False
P-0042748-T05-IM7	BRIP1	59758627	59940882	41553586	81187900	39634314	0.203491728048387	9	0.0	INDETERMINATE	PASS	True	35	0.523404322965887	19	9.0	509	61	4	False
P-0042748-T05-IM7	CD274	5450503	5470566	52600	14770800	14718200	0.203491728048387	19	0.0	AMP	suppress_segment_too_large	False	13	1.17573919706485	23	19.0	52	24	2	False
P-0042748-T05-IM7	CD79B	62006100	62009714	41553586	81187900	39634314	0.203491728048387	9	0.0	INDETERMINATE	PASS	False	35	0.523404322965887	19	9.0	509	12	4	False
P-0042748-T05-IM7	H3-3B																			
P-0042748-T05-IM7	HOXB13	46802125	46806540	41553586	81187900	39634314	0.203491728048387	9	0.0	INDETERMINATE	PASS	True	35	0.523404322965887	19	9.0	509	12	0	False
P-0042748-T05-IM7	JAK2	4984390	5128183	52600	14770800	14718200	0.203491728048387	19	0.0	AMP	suppress_segment_too_large	False	13	1.17573919706485	23	19.0	52	72	0	False
P-0042748-T05-IM7	MAP3K14	43340486	43394511	41553586	81187900	39634314	0.203491728048387	9	0.0	INDETERMINATE	PASS	False	35	0.523404322965887	19	9.0	509	41	1	False
P-0042748-T05-IM7	MSI2	55333212	55762046	41553586	81187900	39634314	0.203491728048387	9	0.0	INDETERMINATE	PASS	False	35	0.523404322965887	19	9.0	509	36	1	False
P-0042748-T05-IM7	MTAP	21802542	21937650	14770900	21861860	7090960	0.203491728048387	10	nan	AMP	PASS	True	14	0.561205158865561	20	nan	40	23	2	True
P-0042748-T05-IM7	PDCD1LG2	5510570	5571254	52600	14770800	14718200	0.203491728048387	19	0.0	AMP	suppress_segment_too_large	False	13	1.17573919706485	23	19.0	52	17	0	False
P-0042748-T05-IM7	PPM1D	58677544	58743641	41553586	81187900	39634314	0.203491728048387	9	0.0	INDETERMINATE	PASS	False	35	0.523404322965887	19	9.0	509	21	0	False
P-0042748-T05-IM7	PRKAR1A	66507921	66547460	41553586	81187900	39634314	0.203491728048387	9	0.0	INDETERMINATE	PASS	False	35	0.523404322965887	19	9.0	509	27	6	False
P-0042748-T05-IM7	PTPRD	8314246	10612723	52600	14770800	14718200	0.203491728048387	19	0.0	AMP	suppress_segment_too_large	True	13	1.17573919706485	23	19.0	52	109	4	False
P-0042748-T05-IM7	RAD51C	56769934	56812972	41553586	81187900	39634314	0.203491728048387	9	0.0	INDETERMINATE	PASS	True	35	0.523404322965887	19	9.0	509	23	0	False
P-0042748-T05-IM7	RNF43	56429861	56494956	41553586	81187900	39634314	0.203491728048387	9	0.0	INDETERMINATE	PASS	True	35	0.523404322965887	19	9.0	509	31	2	False
P-0042748-T05-IM7	RNF43	56429861	56494956	41553586	81187900	39634314	0.203491728048387	9	0.0	INDETERMINATE	PASS	True	35	0.523404322965887	19	9.0	509	31	2	False
P-0042748-T05-IM7	RPTOR	78518619	78940171	41553586	81187900	39634314	0.203491728048387	9	0.0	INDETERMINATE	PASS	False	35	0.523404322965887	19	9.0	509	101	33	False
P-0042748-T05-IM7	SMARCA2	1980290	2193624	52600	14770800	14718200	0.203491728048387	19	0.0	AMP	suppress_segment_too_large	True	13	1.17573919706485	23	19.0	52	93	10	False
P-0042748-T05-IM7	SOX9	70117161	70122561	41553586	81187900	39634314	0.203491728048387	9	0.0	INDETERMINATE	PASS	True	35	0.523404322965887	19	9.0	509	15	0	False
P-0042748-T05-IM7	SPOP	47676246	47755596	41553586	81187900	39634314	0.203491728048387	9	0.0	INDETERMINATE	PASS	True	35	0.523404322965887	19	9.0	509	24	1	False
P-0042748-T05-IM7	SRSF2	74730197	74733456	41553586	81187900	39634314	0.203491728048387	9	0.0	INDETERMINATE	PASS	False	35	0.523404322965887	19	9.0	509	6	2	False
P-0042748-T05-IM7	TEK	27109139	27230173	22029445	34134850	12105405	0.203491728048387	12	0.0	AMP	suppress_segment_too_large	False	16	0.702942917920582	21	12.0	38	69	19	False
P-0042748-T07-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0042787-T02-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042789-T01-IM6	CCND3	41902671	42018095	36652043	58777419	22125376	0.728561405873939	30	nan	AMP	suppress_segment_too_large	False	33	2.68779984552866	71	nan	184	15	0	False
P-0042789-T01-IM6	CDK4	58141510	58149796	58142150	77782065	19639915	0.728561405873939	14	nan	AMP	suppress_segment_too_large	False	63	1.67515110777331	70	nan	90	11	2	False
P-0042789-T01-IM6	CDKN1A	36644237	36655116	36645588	36651650	6062	0.728561405873939	6	nan	AMP (many states)	PASS	True	32	0.495315241570283	64	nan	1	16	0	True
P-0042789-T01-IM6	DNMT3B	31350191	31397162	25733278	31380800	5647522	0.728561405873939	4	nan	TETRAPLOID or CNLOH BEFORE	PASS	True	89	0.186884340411724	58	nan	33	57	2	True
P-0042789-T01-IM6	MDM2	69201956	69244466	58142150	77782065	19639915	0.728561405873939	14	nan	AMP	suppress_segment_too_large	False	63	1.67515110777331	70	nan	90	25	0	False
P-0042789-T01-IM6	PIM1	37137979	37143202	36652043	58777419	22125376	0.728561405873939	30	nan	AMP	suppress_segment_too_large	False	33	2.68779984552866	71	nan	184	13	1	False
P-0042789-T01-IM6	VEGFA	43737921	43754224	36652043	58777419	22125376	0.728561405873939	30	nan	AMP	suppress_segment_too_large	False	33	2.68779984552866	71	nan	184	23	2	False
P-0042789-T02-IM6	CCND3	41902671	42018095	36650414	58777419	22127005	0.625887373807194	26	nan	AMP	suppress_segment_too_large	False	24	2.4856657804307	49	nan	184	15	0	False
P-0042789-T02-IM6	CDK4	58141510	58149796	58142200	63295084	5152884	0.625887373807194	29	nan	AMP	PASS	False	59	2.64212528811477	50	nan	17	11	2	False
P-0042789-T02-IM6	CDKN1A	36644237	36655116	393100	36648600	36255500	0.625887373807194	3	1.0	LOSS AFTER	PASS	True	23	-0.254758655294092	17	2.0	434	16	0	True
P-0042789-T02-IM6	MDM2	69201956	69244466	65379265	73054000	7674735	0.625887373807194	11	nan	AMP	PASS	False	60	1.37365664527405	48	nan	46	25	0	False
P-0042789-T02-IM6	PIM1	37137979	37143202	36650414	58777419	22127005	0.625887373807194	26	nan	AMP	suppress_segment_too_large	False	24	2.4856657804307	49	nan	184	13	1	False
P-0042789-T02-IM6	VEGFA	43737921	43754224	36650414	58777419	22127005	0.625887373807194	26	nan	AMP	suppress_segment_too_large	False	24	2.4856657804307	49	nan	184	23	2	False
P-0042798-T02-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042811-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042811-T02-IM7	No_genes_above_ECHO_amplification_threshold																			
P-0042864-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0042896-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0043051-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0043051-T04-IM7	ASXL1	30946133	31027122	30253627	31025350	771723	0.928875877282749	13	nan	AMP	PASS	True	78	1.75524610849472	46	nan	16	45	4	False
P-0043051-T04-IM7	BCL2L1	30252255	30311792	30253627	31025350	771723	0.928875877282749	13	nan	AMP	PASS	False	78	1.75524610849472	46	nan	16	17	3	False
P-0043051-T04-IM7	IRS2	110405045	110438915	104378182	111592200	7214018	0.928875877282749	43	nan	AMP	PASS	False	51	3.48600661645766	47	nan	16	31	0	False
P-0043051-T04-IM7	TOP1	39657458	39753127	31394346	39658250	8263904	0.772666761067981	3	nan	LOSS (many states)	PASS	True	80	-0.373584314693045	17	nan	100	58	3	True
P-0043051-T05-IM7	ASXL1	30946133	31027122	30865450	31025383	159933	0.78893650689034	27	nan	AMP	PASS	True	72	2.67514730869301	47	nan	2	45	4	False
P-0043051-T05-IM7	BLM	91260558	91359395	59061142	102291398	43230256	0.645211475114393	6	2.0	AMP	suppress_segment_too_large	True	61	0.418469633575521	42	4.0	334	65	0	False
P-0043051-T05-IM7	CD276	73976307	74006859	59061142	102291398	43230256	0.645211475114393	6	2.0	AMP	suppress_segment_too_large	False	61	0.418469633575521	42	4.0	334	28	0	False
P-0043051-T05-IM7	IDH2	90626277	90645736	59061142	102291398	43230256	0.645211475114393	6	2.0	AMP	suppress_segment_too_large	False	61	0.418469633575521	42	4.0	334	25	0	False
P-0043051-T05-IM7	IGF1R	99191768	99507759	59061142	102291398	43230256	0.645211475114393	6	2.0	AMP	suppress_segment_too_large	False	61	0.418469633575521	42	4.0	334	71	8	False
P-0043051-T05-IM7	IRS2	110405045	110438915	104378182	111592285	7214103	0.78893650689034	22	nan	AMP	PASS	False	54	2.39560555113669	46	nan	16	31	0	False
P-0043051-T05-IM7	MAP2K1	66679155	66784650	59061142	102291398	43230256	0.645211475114393	6	2.0	AMP	suppress_segment_too_large	False	61	0.418469633575521	42	4.0	334	36	0	False
P-0043051-T05-IM7	MYCN	16080686	16087129	15173800	17567300	2393500	0.78893650689034	37	nan	AMP	PASS	False	9	3.11591295349049	48	nan	4	17	1	False
P-0043051-T05-IM7	NTRK3	88402982	88799999	59061142	102291398	43230256	0.645211475114393	6	2.0	AMP	suppress_segment_too_large	False	61	0.418469633575521	42	4.0	334	66	3	False
P-0043051-T05-IM7	RAC2	37621301	37640488	16255517	41513100	25257583	0.421758263995621	6	3.0	AMP (BALANCED)	suppress_segment_too_large	False	75	0.108463578758872	36	3.0	331	18	3	False
P-0043051-T05-IM7	SMAD3	67356101	67487533	59061142	102291398	43230256	0.645211475114393	6	2.0	AMP	suppress_segment_too_large	True	61	0.418469633575521	42	4.0	334	30	2	False
P-0043051-T07-IM7	ASXL1	30946133	31027122	30865450	31025228	159778	0.909753560346796	17	nan	AMP	PASS	True	98	2.26609288511043	54	nan	2	45	4	False
P-0043051-T07-IM7	IRS2	110405045	110438915	104378182	111592237	7214055	0.909753560346796	27	nan	AMP	PASS	False	76	2.89740772406887	55	nan	16	30	0	False
P-0043051-T07-IM7	MYCN	16080686	16087129	15173850	16420850	1247000	0.909753560346796	46	nan	AMP	PASS	False	12	3.66861717837068	57	nan	3	17	1	False
P-0043138-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0043179-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0043204-T02-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0043279-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0043322-T02-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0043327-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0043364-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0043372-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
P-0043428-T01-IM6	No_genes_above_ECHO_amplification_threshold																			
