sample_id,chromosome,gene,log2,cn,ecDNA_prob,ecDNA_status
P-0060279-T01-IM7-P-0060279-N01-IM7,6,H3C1,2.33048,11,0.17695743916880968,non-ecDNA
P-0060279-T01-IM7-P-0060279-N01-IM7,6,H2BC5,2.33048,11,0.25932444684070305,non-ecDNA
P-0060279-T01-IM7-P-0060279-N01-IM7,6,H3C12,1.9696,8,0.12750392189903542,non-ecDNA
P-0060279-T01-IM7-P-0060279-N01-IM7,6,CCND3,1.9696,8,0.24696563638971442,non-ecDNA
P-0060279-T01-IM7-P-0060279-N01-IM7,6,H3C6,1.9696,8,0.16184507774282933,non-ecDNA
P-0060279-T01-IM7-P-0060279-N01-IM7,6,TAP1,1.9696,8,0.1793890757381708,non-ecDNA
P-0060279-T01-IM7-P-0060279-N01-IM7,6,VEGFA,1.9696,8,0.19692509277379153,non-ecDNA
P-0060279-T01-IM7-P-0060279-N01-IM7,6,DAXX,1.9696,8,0.16780436340053337,non-ecDNA
P-0060279-T01-IM7-P-0060279-N01-IM7,6,H3C10,1.9696,8,0.12663884925447116,non-ecDNA
P-0060279-T01-IM7-P-0060279-N01-IM7,6,H3C4,1.9696,8,0.1272089831312393,non-ecDNA
P-0060279-T01-IM7-P-0060279-N01-IM7,6,CDKN1A,1.9696,8,0.18754719078710136,non-ecDNA
P-0060279-T01-IM7-P-0060279-N01-IM7,6,H3C11,1.9696,8,0.12717592332299144,non-ecDNA
P-0060279-T01-IM7-P-0060279-N01-IM7,6,H3C8,1.9696,8,0.12697632694292388,non-ecDNA
P-0060279-T01-IM7-P-0060279-N01-IM7,6,TAP2,1.9696,8,0.19786689854911627,non-ecDNA
P-0060279-T01-IM7-P-0060279-N01-IM7,6,HLA-B,1.9696,8,0.16190043382172623,non-ecDNA
P-0060279-T01-IM7-P-0060279-N01-IM7,6,H3C7,1.9696,8,0.12690931800475302,non-ecDNA
P-0060279-T01-IM7-P-0060279-N01-IM7,6,STK19,1.9696,8,0.1862607784338695,non-ecDNA
P-0060279-T01-IM7-P-0060279-N01-IM7,6,NOTCH4,1.9696,8,0.211132755409294,non-ecDNA
P-0060279-T01-IM7-P-0060279-N01-IM7,6,MDC1,1.9696,8,0.19860885643300608,non-ecDNA
P-0060279-T01-IM7-P-0060279-N01-IM7,6,HLA-A,1.9696,8,0.1625662780908963,non-ecDNA
P-0060279-T01-IM7-P-0060279-N01-IM7,6,PIM1,1.9696,8,0.17162667321225078,non-ecDNA
P-0060279-T01-IM7-P-0060279-N01-IM7,6,H2BC5,1.9696,8,0.19206331882172947,non-ecDNA
P-0060279-T01-IM7-P-0060279-N01-IM7,6,HLA-C,1.9696,8,0.1624046489727492,non-ecDNA
P-0060299-T01-IM7-P-0060299-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0060314-T02-IM7-P-0060314-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0060316-T02-IM7-P-0060316-N01-IM7,2,MYCN,5.74749,108,0.5864949133274097,ecDNA
P-0060316-T03-IM7-P-0060316-N01-IM7,2,MYCN,4.98713,64,0.5145489987380989,ecDNA
P-0060316-T05-IM7-P-0060316-N01-IM7,2,MYCN,6.69652,208,0.6601233376457541,ecDNA
P-0060316-T05-IM7-P-0060316-N01-IM7,18,YES1,1.89924,8,0.2686509956591573,non-ecDNA
P-0060316-T05-IM7-P-0060316-N01-IM7,18,MALT1,1.85978,8,0.21980407712126362,non-ecDNA
P-0060316-T05-IM7-P-0060316-N01-IM7,18,SERPINB4,1.85978,8,0.1629085248824685,non-ecDNA
P-0060316-T05-IM7-P-0060316-N01-IM7,18,SMAD4,1.85978,8,0.20935682737914035,non-ecDNA
P-0060316-T05-IM7-P-0060316-N01-IM7,18,SERPINB3,1.85978,8,0.1620134272793678,non-ecDNA
P-0060316-T05-IM7-P-0060316-N01-IM7,18,BCL2,1.85978,8,0.2426493000079369,non-ecDNA
P-0060316-T05-IM7-P-0060316-N01-IM7,18,PMAIP1,1.85978,8,0.15325858416331445,non-ecDNA
P-0060316-T05-IM7-P-0060316-N01-IM7,18,PIK3C3,1.85978,8,0.23203520150516355,non-ecDNA
P-0060316-T05-IM7-P-0060316-N01-IM7,18,SETBP1,1.85978,8,0.24277781652575584,non-ecDNA
P-0060316-T05-IM7-P-0060316-N01-IM7,18,SMAD2,1.85978,8,0.22976224370978363,non-ecDNA
P-0060318-T02-IM7-P-0060318-N01-IM7,2,MYCN,4.52657,47,0.5010399979307125,ecDNA
P-0060318-T03-IM7-P-0060318-N01-IM7,2,MYCN,7.07059,269,0.752096959091772,ecDNA
P-0060318-T03-IM7-P-0060318-N01-IM7,9,FANCC,4.45494,44,0.5927113036318108,ecDNA
P-0060318-T04-IM7-P-0060318-N01-IM7,2,MYCN,7.54508,374,0.7553092052921196,ecDNA
P-0060318-T04-IM7-P-0060318-N01-IM7,9,FANCC,6.06404,134,0.7219460353040542,ecDNA
P-0060318-T04-IM7-P-0060318-N01-IM7,11,RRAS2,2.25534,10,0.2485492310805417,non-ecDNA
P-0060318-T04-IM7-P-0060318-N01-IM7,11,WT1,2.25534,10,0.20043863451800348,non-ecDNA
P-0060318-T04-IM7-P-0060318-N01-IM7,11,IGF2,2.25534,10,0.21230085099531446,non-ecDNA
P-0060318-T04-IM7-P-0060318-N01-IM7,11,LMO1,2.25534,10,0.2292230020449648,non-ecDNA
P-0060318-T04-IM7-P-0060318-N01-IM7,11,MYOD1,2.25534,10,0.1649336732585397,non-ecDNA
P-0060318-T04-IM7-P-0060318-N01-IM7,11,CTR9,2.25534,10,0.22066933924327664,non-ecDNA
P-0060318-T04-IM7-P-0060318-N01-IM7,11,CD44,2.25534,10,0.2526299433021447,non-ecDNA
P-0060318-T04-IM7-P-0060318-N01-IM7,19,SMARCA4,1.90398,8,0.3678567005843285,non-ecDNA
P-0060318-T04-IM7-P-0060318-N01-IM7,19,CARM1,1.90398,8,0.34754934311979324,non-ecDNA
P-0060318-T05-IM7-P-0060318-N01-IM7,2,MYCN,5.85972,117,0.6723595748107765,ecDNA
P-0060347-T02-IM7-P-0060347-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0060392-T01-IM7-P-0060392-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0060417-T04-IM7-P-0060417-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0060461-T02-IM7-P-0060461-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0060461-T03-IM7-P-0060461-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0060558-T01-IM7-P-0060558-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0060651-T01-IM7-P-0060651-N01-IM7,2,MYCN,7.11952,279,0.7280612156772772,ecDNA
P-0060764-T02-IM7-P-0060764-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0060769-T04-IM7-P-0060769-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0060769-T05-IM7-P-0060769-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0060843-T01-IM7-P-0060843-N01-IM7,8,PREX2,2.19991,10,0.37216248682550623,non-ecDNA
P-0060843-T01-IM7-P-0060843-N01-IM7,8,NBN,2.06019,9,0.24451581857127214,non-ecDNA
P-0060843-T01-IM7-P-0060843-N01-IM7,8,MYC,3.97824,32,0.5265858004060953,ecDNA
P-0060843-T01-IM7-P-0060843-N01-IM7,19,CALR,2.30277,10,0.2645156547855412,non-ecDNA
P-0060843-T01-IM7-P-0060843-N01-IM7,19,DNAJB1,2.30277,10,0.24631744415303766,non-ecDNA
P-0060957-T01-IM7-P-0060957-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0060986-T01-IM7-P-0060986-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0060986-T02-IM7-P-0060986-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0061054-T01-IM7-P-0061054-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0061220-T02-IM7-P-0061220-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0061240-T04-IM7-P-0061240-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0061328-T01-IM7-P-0061328-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0061493-T01-IM7-P-0061493-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0061493-T03-IM7-P-0061493-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0061521-T03-IM7-P-0061521-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0061536-T02-IM7-P-0061536-N01-IM7,2,MYCN,3.99659,32,0.4297794732824623,non-ecDNA
P-0061537-T02-IM7-P-0061537-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0061537-T03-IM7-P-0061537-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0061555-T03-IM7-P-0061555-N01-IM7,2,MYCN,4.63612,50,0.5949179634229588,ecDNA
P-0061555-T03-IM7-P-0061555-N01-IM7,5,TERT,6.07592,135,0.7260188374042875,ecDNA
P-0061555-T03-IM7-P-0061555-N01-IM7,16,ZFHX3,3.5337,24,0.5006928457674291,ecDNA
P-0061555-T04-IM7-P-0061555-N01-IM7,5,TERT,4.9405,62,0.6453246238604755,ecDNA
P-0061555-T04-IM7-P-0061555-N01-IM7,16,ZFHX3,2.50744,12,0.4142716702023037,non-ecDNA
P-0061572-T01-IM7-P-0061572-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0061789-T01-IM7-P-0061789-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0061789-T02-IM7-P-0061789-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0061789-T03-IM7-P-0061789-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0061799-T01-IM7-P-0061799-N01-IM7,8,RECQL4,1.86155,8,0.1837830814573508,non-ecDNA
P-0061799-T01-IM7-P-0061799-N01-IM7,8,AGO2,1.86155,8,0.2569020252395761,non-ecDNA
P-0061799-T01-IM7-P-0061799-N01-IM7,8,MYC,1.86155,8,0.18690684731889587,non-ecDNA
P-0061799-T01-IM7-P-0061799-N01-IM7,15,IGF1R,2.61572,13,0.4137504629078836,non-ecDNA
P-0061799-T02-IM7-P-0061799-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0061799-T03-IM7-P-0061799-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0061837-T03-IM7-P-0061837-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0061850-T02-IM7-P-0061850-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0061875-T01-IM7-P-0061875-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0061875-T02-IM7-P-0061875-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0061950-T01-IM7-P-0061950-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0061950-T03-IM7-P-0061950-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0061950-T05-IM7-P-0061950-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0061950-T07-IM7-P-0061950-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0062089-T02-IM7-P-0062089-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0062089-T03-IM7-P-0062089-N01-IM7,1,MCL1,2.72523,14,0.3351780474838216,non-ecDNA
P-0062089-T03-IM7-P-0062089-N01-IM7,1,H3C14,2.72523,14,0.2634977005673802,non-ecDNA
P-0062089-T03-IM7-P-0062089-N01-IM7,1,H3C15,2.72523,14,0.2632744734026267,non-ecDNA
P-0062098-T02-IM7-P-0062098-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0062142-T03-IM7-P-0062142-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0062142-T04-IM7-P-0062142-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0062198-T01-IM7-P-0062198-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0062198-T02-IM7-P-0062198-N01-IM7,17,BRIP1,2.27441,10,0.41354815462045114,non-ecDNA
P-0062267-T01-IM7-P-0062267-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0062267-T02-IM7-P-0062267-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0062355-T03-IM7-P-0062355-N01-IM7,1,RIT1,1.85659,8,0.1661872004930451,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,H3C13,1.85659,8,0.10800476265242383,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,FH,1.85659,8,0.17734769058719296,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,NUF2,1.85659,8,0.18676311362441236,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,SETDB1,1.85659,8,0.18972033855871628,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,ELF3,1.85659,8,0.15242137186128704,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,AKT3,1.85659,8,0.24606163929661123,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,H3C15,1.85659,8,0.10944576161132676,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,SDHC,1.85659,8,0.195259173017875,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,MDM4,1.85659,8,0.19160156079844273,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,PGBD5,1.85659,8,0.21547255642339214,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,CDC73,1.85659,8,0.21984039220101442,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,COP1,1.85659,8,0.23778942448449242,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,H3C14,1.85659,8,0.1095580085294572,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,PARP1,1.85659,8,0.19456541753939244,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,SMYD3,1.85659,8,0.26394286467781913,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,SPRTN,1.85659,8,0.17130395951717858,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,IL10,1.85659,8,0.14102539022633925,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,H3P6,1.85659,8,0.15913622783468195,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,H3-3A,1.85659,8,0.1610249158184305,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,DDR2,1.85659,8,0.22408881967260447,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,H3-4,1.85659,8,0.10938935081782332,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,NTRK1,1.85659,8,0.20247717397523046,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,IKBKE,1.85659,8,0.18121288065747837,non-ecDNA
P-0062355-T03-IM7-P-0062355-N01-IM7,1,MCL1,1.85659,8,0.14784305139452467,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,H3C13,1.81787,8,0.10683527385039689,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,SDHC,1.81787,8,0.19334967876981302,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,COP1,1.81787,8,0.23558577307836165,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,PGBD5,1.81787,8,0.21341781266742127,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,SPRTN,1.81787,8,0.1695793644809019,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,RIT1,1.81787,8,0.16450389244162278,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,AKT3,1.81787,8,0.24380584847651482,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,FH,1.81787,8,0.17557514173426483,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,SETDB1,1.81787,8,0.18785236608520545,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,NUF2,1.81787,8,0.1849176129334737,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,IKBKE,1.81787,8,0.17941012521266547,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,H3-3A,1.81787,8,0.1593839014584016,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,NTRK1,1.81787,8,0.2005146807701037,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,MDM4,1.81787,8,0.18971940279034497,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,SMYD3,1.81787,8,0.2615800211524498,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,H3C15,1.81787,8,0.10826256328942775,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,PARP1,1.81787,8,0.19266108347674138,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,H3P6,1.81787,8,0.15751084759761771,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,H3-4,1.81787,8,0.10820668824343044,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,MCL1,1.81787,8,0.14631294647814422,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,ELF3,1.81787,8,0.1508522715226694,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,DDR2,1.81787,8,0.2219751590805155,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,IL10,1.81787,8,0.13955428959540056,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,CDC73,1.81787,8,0.2177555577537259,non-ecDNA
P-0062355-T04-IM7-P-0062355-N01-IM7,1,H3C14,1.81787,8,0.10837374439795393,non-ecDNA
P-0062390-T01-IM7-P-0062390-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0062477-T01-IM7-P-0062477-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0062501-T01-IM7-P-0062501-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0062632-T03-IM7-P-0062632-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0062641-T01-IM7-P-0062641-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0062664-T03-IM7-P-0062664-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0062768-T02-IM7-P-0062768-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0062768-T03-IM7-P-0062768-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0062768-T05-IM7-P-0062768-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0062785-T01-IM7-P-0062785-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0062791-T01-IM7-P-0062791-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0062875-T01-IM7-P-0062875-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0062955-T01-IM7-P-0062955-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0062963-T01-IM7-P-0062963-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0063022-T01-IM7-P-0063022-N01-IM7,1,NADK,2.21221,10,0.318366365752336,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,1,GNB1,2.21221,10,0.36255586940752016,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,5,DROSHA,1.92328,8,0.25028410649710137,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,5,RICTOR,1.92328,8,0.25130353632032326,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,5,IL7R,1.92328,8,0.20432096461067256,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,6,IRF4,1.85006,8,0.2515063372959248,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,6,H3C4,2.4762,12,0.18401232917930238,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,6,E2F3,2.4762,12,0.3291288152540881,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,6,H3C3,2.4762,12,0.18324110303212007,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,6,H3C6,2.4762,12,0.2300299141038192,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,6,H3C8,2.4762,12,0.18369766722541733,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,6,H3C2,2.4762,12,0.18436712372277708,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,6,H3C1,2.4762,12,0.18423466913295364,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,6,H1-2,2.4762,12,0.19256007186804663,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,6,H3C7,2.4762,12,0.18360702528523812,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,6,H2BC5,2.4762,12,0.2688616973349526,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,6,PIM1,1.87264,8,0.24079025741702612,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,6,CDKN1A,1.87264,8,0.2610575902987635,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,9,MTAP,2.1855,10,0.3051660578180821,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,9,CDKN2A,2.1855,10,0.27906113105363123,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,9,CDKN2B,2.1855,10,0.23736341968357008,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,9,TEK,1.87017,8,0.38389504343512715,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,9,GNAQ,1.89525,8,0.32586569972588864,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,11,WT1,1.94665,8,0.22209866007737197,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,14,NFKBIA,1.84996,8,0.15437606784234562,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,14,MAX,1.84996,8,0.2327244948453673,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,14,FOXA1,1.84996,8,0.16575379551882594,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,14,NKX2-1,1.84996,8,0.15771755952614108,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,14,PRKD1,1.84996,8,0.26887685963245905,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,19,CALR,2.44607,11,0.25759891693580944,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,19,DNAJB1,2.44607,11,0.23971363504508833,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,19,CEBPA,2.5208,12,0.2174350446402964,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,19,KMT2B,2.5208,12,0.27467163214866624,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,19,CCNE1,2.5208,12,0.2592657235708353,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,19,AXL,2.51023,12,0.2685741546320024,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,19,BBC3,2.51023,12,0.2292091630635261,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,19,AKT2,2.51023,12,0.2761867915239841,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,19,RRAS,2.51023,12,0.2097411412807506,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,19,CD79A,2.51023,12,0.2055418854580599,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,19,POLD1,2.51023,12,0.26178852547413684,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,19,ERF,2.51023,12,0.21924688799301348,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,19,CYP2B6,2.51023,12,0.25556488295005875,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,19,ERCC2,2.51023,12,0.24801217783203086,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,19,PPP2R1A,2.51023,12,0.26637751328397824,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,19,CIC,2.51023,12,0.25572175081333604,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,19,ARHGAP35,2.51023,12,0.305744417085511,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,21,RUNX1,2.0899,9,0.31588953471859066,non-ecDNA
P-0063022-T01-IM7-P-0063022-N01-IM7,21,ERG,2.0899,9,0.31965907304962665,non-ecDNA
P-0063053-T01-IM7-P-0063053-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0063053-T03-IM7-P-0063053-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0063190-T02-IM7-P-0063190-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0063190-T04-IM7-P-0063190-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0063190-T05-IM7-P-0063190-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0063214-T02-IM7-P-0063214-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0063214-T03-IM7-P-0063214-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0063459-T02-IM7-P-0063459-N01-IM7,NA,NA,NA,NA,NA,No genes above ECHO amplification threshold
P-0063459-T03-IM7-P-0063459-N01-IM7,1,H3-4,1.84616,8,0.12149871201605193,non-ecDNA
P-0063459-T03-IM7-P-0063459-N01-IM7,1,IKBKE,1.84616,8,0.19948531801316277,non-ecDNA
P-0063459-T03-IM7-P-0063459-N01-IM7,1,AKT3,1.84616,8,0.2686210428125904,non-ecDNA
P-0063459-T03-IM7-P-0063459-N01-IM7,1,SMYD3,1.84616,8,0.28741232141922635,non-ecDNA
P-0063459-T03-IM7-P-0063459-N01-IM7,1,ELF3,1.84616,8,0.1683922673752277,non-ecDNA
P-0063459-T03-IM7-P-0063459-N01-IM7,1,H3-3A,1.84616,8,0.1777074231992777,non-ecDNA
P-0063459-T03-IM7-P-0063459-N01-IM7,1,MDM4,1.84616,8,0.21064782683288297,non-ecDNA
P-0063459-T03-IM7-P-0063459-N01-IM7,1,FH,1.84616,8,0.1953244604597598,non-ecDNA
P-0063459-T03-IM7-P-0063459-N01-IM7,1,PGBD5,1.84616,8,0.23617760326042983,non-ecDNA
P-0063459-T03-IM7-P-0063459-N01-IM7,1,H3P6,1.84616,8,0.1756642509648203,non-ecDNA
